eventID,occurrenceID,measurementType,measurementValue,measurementUnit,measurementUnitID
DE263N1,hakai-jsp-U4342,length,102,millimeters,"NA"
JE251N1,hakai-jsp-U4343,length,95,millimeters,"NA"
DE320N1,hakai-jsp-U4344,length,101,millimeters,"NA"
DE320N1,hakai-jsp-U4393,length,103,millimeters,"NA"
DE320N1,hakai-jsp-U4394,length,97,millimeters,"NA"
DE263N1,hakai-jsp-U4365,length,102,millimeters,"NA"
DE263N1,hakai-jsp-U4366,length,96,millimeters,"NA"
JE251N1,hakai-jsp-U4367,length,104,millimeters,"NA"
JE251N1,hakai-jsp-U4368,length,98,millimeters,"NA"
DE320N1,hakai-jsp-U4417,length,100,millimeters,"NA"
DE320N1,hakai-jsp-U4418,length,115,millimeters,"NA"
DE320N1,hakai-jsp-U4419,length,97,millimeters,"NA"
DE320N1,hakai-jsp-U4420,length,105,millimeters,"NA"
DE308N1,hakai-jsp-U4421,length,96,millimeters,"NA"
DE308N1,hakai-jsp-U4422,length,99,millimeters,"NA"
DE263N1,hakai-jsp-U4372,length,92,millimeters,"NA"
DE263N1,hakai-jsp-U4373,length,114,millimeters,"NA"
DE263N1,hakai-jsp-U4374,length,127,millimeters,"NA"
DE263N1,hakai-jsp-U4375,length,105,millimeters,"NA"
DE308N1,hakai-jsp-U4395,length,109,millimeters,"NA"
JE250N2,hakai-jsp-U4396,length,112,millimeters,"NA"
JE250N2,hakai-jsp-U4397,length,98,millimeters,"NA"
JE250N2,hakai-jsp-U4398,length,98,millimeters,"NA"
JE250N2,hakai-jsp-U4399,length,105,millimeters,"NA"
DE300N1,hakai-jsp-U4400,length,95,millimeters,"NA"
DE300N1,hakai-jsp-U4401,length,93,millimeters,"NA"
DE300N1,hakai-jsp-U4402,length,111,millimeters,"NA"
DE308N1,hakai-jsp-U4423,length,107,millimeters,"NA"
DE308N1,hakai-jsp-U4424,length,99,millimeters,"NA"
JE250N2,hakai-jsp-U4425,length,118,millimeters,"NA"
JE250N2,hakai-jsp-U4426,length,96,millimeters,"NA"
JE250N2,hakai-jsp-U4427,length,97,millimeters,"NA"
JE250N2,hakai-jsp-U4428,length,101,millimeters,"NA"
DE300N1,hakai-jsp-U4429,length,106,millimeters,"NA"
DE300N1,hakai-jsp-U4430,length,91,millimeters,"NA"
DE300N1,hakai-jsp-U4431,length,104,millimeters,"NA"
DE300N1,hakai-jsp-U4432,length,88,millimeters,"NA"
DE308N1,hakai-jsp-U4441,length,92,millimeters,"NA"
JE250N2,hakai-jsp-U4442,length,101,millimeters,"NA"
DE300N1,hakai-jsp-U4443,length,96,millimeters,"NA"
DE300N1,hakai-jsp-U4444,length,106,millimeters,"NA"
DE308N1,hakai-jsp-U4376,length,106,millimeters,"NA"
DE308N1,hakai-jsp-U4377,length,97,millimeters,"NA"
JE262N1,hakai-jsp-U4445,length,91,millimeters,"NA"
JE262N1,hakai-jsp-U4446,length,93,millimeters,"NA"
JE262N1,hakai-jsp-U4447,length,99,millimeters,"NA"
JE262N1,hakai-jsp-U4448,length,96,millimeters,"NA"
JE262N1,hakai-jsp-U4449,length,90,millimeters,"NA"
JE262N1,hakai-jsp-U4450,length,104,millimeters,"NA"
DE300N1,hakai-jsp-U4378,length,96,millimeters,"NA"
JE262N1,hakai-jsp-U4381,length,106,millimeters,"NA"
JE262N1,hakai-jsp-U4451,length,99,millimeters,"NA"
JE262N1,hakai-jsp-U4452,length,93,millimeters,"NA"
JE262N1,hakai-jsp-U4453,length,96,millimeters,"NA"
JE298N1,hakai-jsp-U4454,length,91,millimeters,"NA"
JE298N1,hakai-jsp-U4455,length,132,millimeters,"NA"
JE298N1,hakai-jsp-U4456,length,95,millimeters,"NA"
JE298N1,hakai-jsp-U4457,length,106,millimeters,"NA"
DE300N1,hakai-jsp-U4413,length,94,millimeters,"NA"
DE300N1,hakai-jsp-U4414,length,86,millimeters,"NA"
DE301N1,hakai-jsp-U4415,length,89,millimeters,"NA"
JE286N1,hakai-jsp-U4416,length,111,millimeters,"NA"
JE298N1,hakai-jsp-U4403,length,104,millimeters,"NA"
DE300N1,hakai-jsp-U4404,length,96,millimeters,"NA"
DE300N1,hakai-jsp-U4405,length,102,millimeters,"NA"
DE300N1,hakai-jsp-U4406,length,92,millimeters,"NA"
DE301N1,hakai-jsp-U4407,length,95,millimeters,"NA"
DE301N1,hakai-jsp-U4408,length,89,millimeters,"NA"
JE286N1,hakai-jsp-U4409,length,108,millimeters,"NA"
DE300N1,hakai-jsp-U4433,length,95,millimeters,"NA"
DE300N1,hakai-jsp-U4434,length,88,millimeters,"NA"
DE301N1,hakai-jsp-U4435,length,94,millimeters,"NA"
JE286N1,hakai-jsp-U4436,length,121,millimeters,"NA"
JE286N1,hakai-jsp-U4437,length,122,millimeters,"NA"
DE294N1,hakai-jsp-U4438,length,91,millimeters,"NA"
DE294N1,hakai-jsp-U4439,length,88,millimeters,"NA"
DE294N1,hakai-jsp-U4440,length,96,millimeters,"NA"
DE294N1,hakai-jsp-U4465,length,90,millimeters,"NA"
DE300N1,hakai-jsp-U4458,length,94,millimeters,"NA"
DE300N1,hakai-jsp-U4459,length,87,millimeters,"NA"
DE300N1,hakai-jsp-U4460,length,103,millimeters,"NA"
JE286N1,hakai-jsp-U4461,length,113,millimeters,"NA"
JE286N1,hakai-jsp-U4462,length,129,millimeters,"NA"
DE294N1,hakai-jsp-U4463,length,94,millimeters,"NA"
DE294N1,hakai-jsp-U4464,length,95,millimeters,"NA"
DE294N1,hakai-jsp-U4489,length,89,millimeters,"NA"
DE294N1,hakai-jsp-U4490,length,93,millimeters,"NA"
DE294N1,hakai-jsp-U4491,length,85,millimeters,"NA"
DE294N1,hakai-jsp-U4492,length,87,millimeters,"NA"
DE293N1,hakai-jsp-U4493,length,94,millimeters,"NA"
DE293N1,hakai-jsp-U4494,length,95,millimeters,"NA"
DE293N1,hakai-jsp-U4495,length,96,millimeters,"NA"
DE293N1,hakai-jsp-U4496,length,105,millimeters,"NA"
DE293N1,hakai-jsp-U4497,length,93,millimeters,"NA"
DE292N1,hakai-jsp-U4498,length,91,millimeters,"NA"
DE292N1,hakai-jsp-U4499,length,94,millimeters,"NA"
DE292N1,hakai-jsp-U4500,length,103,millimeters,"NA"
DE292N1,hakai-jsp-U4501,length,94,millimeters,"NA"
DE292N1,hakai-jsp-U4502,length,88,millimeters,"NA"
DE292N1,hakai-jsp-U4503,length,92,millimeters,"NA"
DE292N1,hakai-jsp-U4504,length,105,millimeters,"NA"
DE292N1,hakai-jsp-U4505,length,88,millimeters,"NA"
DE292N1,hakai-jsp-U4411,length,102,millimeters,"NA"
DE261N1,hakai-jsp-U4412,length,118,millimeters,"NA"
DE261N1,hakai-jsp-U4513,length,100,millimeters,"NA"
DE261N1,hakai-jsp-U4514,length,118,millimeters,"NA"
DE261N1,hakai-jsp-U4515,length,95,millimeters,"NA"
DE261N1,hakai-jsp-U4516,length,123,millimeters,"NA"
DE261N1,hakai-jsp-U4517,length,124,millimeters,"NA"
DE261N1,hakai-jsp-U4518,length,111,millimeters,"NA"
DE261N1,hakai-jsp-U4466,length,105,millimeters,"NA"
DE261N1,hakai-jsp-U4467,length,97,millimeters,"NA"
DE261N1,hakai-jsp-U4468,length,103,millimeters,"NA"
DE261N1,hakai-jsp-U4469,length,122,millimeters,"NA"
DE261N1,hakai-jsp-U4470,length,130,millimeters,"NA"
DE261N1,hakai-jsp-U4471,length,92,millimeters,"NA"
DE261N1,hakai-jsp-U4472,length,90,millimeters,"NA"
JE262N1,hakai-jsp-U4473,length,108,millimeters,"NA"
JE262N1,hakai-jsp-U4474,length,93,millimeters,"NA"
JE262N1,hakai-jsp-U4475,length,100,millimeters,"NA"
JE262N1,hakai-jsp-U4476,length,97,millimeters,"NA"
JE262N1,hakai-jsp-U4477,length,100,millimeters,"NA"
DE292N1,hakai-jsp-U4506,length,102,millimeters,"NA"
DE261N1,hakai-jsp-U4507,length,106,millimeters,"NA"
DE261N1,hakai-jsp-U4508,length,90,millimeters,"NA"
DE261N1,hakai-jsp-U4509,length,89,millimeters,"NA"
DE261N1,hakai-jsp-U4510,length,124,millimeters,"NA"
DE261N1,hakai-jsp-U4511,length,105,millimeters,"NA"
JE262N1,hakai-jsp-U4512,length,96,millimeters,"NA"
JE262N1,hakai-jsp-U4537,length,78,millimeters,"NA"
JE262N1,hakai-jsp-U4538,length,100,millimeters,"NA"
DE329N2,hakai-jsp-U4519,length,104,millimeters,"NA"
JE248N1,hakai-jsp-U4520,length,102,millimeters,"NA"
JE248N1,hakai-jsp-U4521,length,98,millimeters,"NA"
JE248N1,hakai-jsp-U4522,length,100,millimeters,"NA"
JE248N1,hakai-jsp-U4523,length,90,millimeters,"NA"
JE262N1,hakai-jsp-U4539,length,93,millimeters,"NA"
DE329N2,hakai-jsp-U4540,length,105,millimeters,"NA"
DE329N2,hakai-jsp-U4541,length,94,millimeters,"NA"
DE329N2,hakai-jsp-U4542,length,102,millimeters,"NA"
JE248N1,hakai-jsp-U4543,length,97,millimeters,"NA"
JE248N1,hakai-jsp-U4544,length,97,millimeters,"NA"
JE248N1,hakai-jsp-U4545,length,101,millimeters,"NA"
JE248N1,hakai-jsp-U4546,length,92,millimeters,"NA"
JE248N1,hakai-jsp-U4547,length,82,millimeters,"NA"
JE248N1,hakai-jsp-U4548,length,99,millimeters,"NA"
JE258N1,hakai-jsp-U4390,length,93,millimeters,"NA"
JE258N1,hakai-jsp-U4585,length,95,millimeters,"NA"
DE288N1,hakai-jsp-U4586,length,90,millimeters,"NA"
DE288N1,hakai-jsp-U4587,length,98,millimeters,"NA"
JE258N1,hakai-jsp-U4478,length,94,millimeters,"NA"
JE258N1,hakai-jsp-U4479,length,100,millimeters,"NA"
JE258N1,hakai-jsp-U4480,length,105,millimeters,"NA"
JE258N1,hakai-jsp-U4481,length,102,millimeters,"NA"
DE288N1,hakai-jsp-U4482,length,98,millimeters,"NA"
DE288N1,hakai-jsp-U4483,length,95,millimeters,"NA"
JE258N1,hakai-jsp-U4549,length,97,millimeters,"NA"
JE258N1,hakai-jsp-U4550,length,96,millimeters,"NA"
JE258N1,hakai-jsp-U4551,length,101,millimeters,"NA"
DE261N1,hakai-jsp-U4552,length,89,millimeters,"NA"
DE288N1,hakai-jsp-U4553,length,98,millimeters,"NA"
JE258N1,hakai-jsp-U4382,length,104,millimeters,"NA"
DE293N1,hakai-jsp-U4383,length,90,millimeters,"NA"
DE288N1,hakai-jsp-U4384,length,91,millimeters,"NA"
DE288N1,hakai-jsp-U4385,length,97,millimeters,"NA"
DE288N1,hakai-jsp-U4484,length,101,millimeters,"NA"
DE288N1,hakai-jsp-U4485,length,96,millimeters,"NA"
DE288N1,hakai-jsp-U4486,length,88,millimeters,"NA"
DE288N1,hakai-jsp-U4487,length,95,millimeters,"NA"
DE288N1,hakai-jsp-U4488,length,89,millimeters,"NA"
DE288N1,hakai-jsp-U4609,length,89,millimeters,"NA"
DE288N1,hakai-jsp-U4610,length,103,millimeters,"NA"
DE288N1,hakai-jsp-U4611,length,93,millimeters,"NA"
DE288N1,hakai-jsp-U4612,length,85,millimeters,"NA"
DE308N1,hakai-jsp-U4613,length,91,millimeters,"NA"
DE288N1,hakai-jsp-U4386,length,86,millimeters,"NA"
DE288N1,hakai-jsp-U4387,length,92,millimeters,"NA"
DE288N1,hakai-jsp-U4388,length,101,millimeters,"NA"
DE288N1,hakai-jsp-U4389,length,96,millimeters,"NA"
DE308N1,hakai-jsp-U4588,length,94,millimeters,"NA"
DE308N1,hakai-jsp-U4589,length,96,millimeters,"NA"
DE308N1,hakai-jsp-U4590,length,90,millimeters,"NA"
DE308N1,hakai-jsp-U4591,length,95,millimeters,"NA"
DE308N1,hakai-jsp-U4524,length,95,millimeters,"NA"
DE308N1,hakai-jsp-U4525,length,93,millimeters,"NA"
DE277N1,hakai-jsp-U4526,length,93,millimeters,"NA"
DE277N1,hakai-jsp-U4527,length,97,millimeters,"NA"
DE277N1,hakai-jsp-U4528,length,97,millimeters,"NA"
DE277N1,hakai-jsp-U4529,length,89,millimeters,"NA"
DE277N1,hakai-jsp-U4530,length,94,millimeters,"NA"
DE277N1,hakai-jsp-U4531,length,98,millimeters,"NA"
JE252N1,hakai-jsp-U4532,length,100,millimeters,"NA"
JE261N1,hakai-jsp-U4533,length,92,millimeters,"NA"
JE261N1,hakai-jsp-U4534,length,111,millimeters,"NA"
JE261N1,hakai-jsp-U4535,length,97,millimeters,"NA"
JE261N1,hakai-jsp-U4536,length,96,millimeters,"NA"
DE308N1,hakai-jsp-U4614,length,115,millimeters,"NA"
DE277N1,hakai-jsp-U4615,length,88,millimeters,"NA"
DE277N1,hakai-jsp-U4616,length,96,millimeters,"NA"
DE277N1,hakai-jsp-U4617,length,105,millimeters,"NA"
DE277N1,hakai-jsp-U4618,length,83,millimeters,"NA"
DE277N1,hakai-jsp-U4619,length,89,millimeters,"NA"
DE277N1,hakai-jsp-U4620,length,78,millimeters,"NA"
DE277N1,hakai-jsp-U4621,length,84,millimeters,"NA"
JE261N1,hakai-jsp-U4622,length,85,millimeters,"NA"
JE261N1,hakai-jsp-U4623,length,100,millimeters,"NA"
JE261N1,hakai-jsp-U4624,length,94,millimeters,"NA"
JE261N1,hakai-jsp-U4625,length,86,millimeters,"NA"
DE308N1,hakai-jsp-U4554,length,98,millimeters,"NA"
DE277N1,hakai-jsp-U4555,length,86,millimeters,"NA"
DE277N1,hakai-jsp-U4556,length,97,millimeters,"NA"
DE277N1,hakai-jsp-U4557,length,94,millimeters,"NA"
DE277N1,hakai-jsp-U4558,length,93,millimeters,"NA"
JE252N1,hakai-jsp-U4559,length,104,millimeters,"NA"
JE261N1,hakai-jsp-U4560,length,93,millimeters,"NA"
JE261N1,hakai-jsp-U4561,length,90,millimeters,"NA"
DE308N1,hakai-jsp-U4391,length,96,millimeters,"NA"
DE277N1,hakai-jsp-U4392,length,91,millimeters,"NA"
DE277N1,hakai-jsp-U4633,length,104,millimeters,"NA"
DE277N1,hakai-jsp-U4634,length,92,millimeters,"NA"
DE292N1,hakai-jsp-U4657,length,98,millimeters,"NA"
DE292N1,hakai-jsp-U4658,length,101,millimeters,"NA"
DE292N1,hakai-jsp-U4659,length,94,millimeters,"NA"
DE294N1,hakai-jsp-U4660,length,89,millimeters,"NA"
DE294N1,hakai-jsp-U4661,length,92,millimeters,"NA"
DE294N1,hakai-jsp-U4662,length,87,millimeters,"NA"
DE276N1,hakai-jsp-U4663,length,85,millimeters,"NA"
DE276N1,hakai-jsp-U4664,length,85,millimeters,"NA"
DE276N1,hakai-jsp-U4665,length,91,millimeters,"NA"
DE276N1,hakai-jsp-U4666,length,82,millimeters,"NA"
DE276N1,hakai-jsp-U4667,length,90,millimeters,"NA"
DE276N1,hakai-jsp-U4668,length,83,millimeters,"NA"
DE276N1,hakai-jsp-U4669,length,94,millimeters,"NA"
DE276N1,hakai-jsp-U4670,length,91,millimeters,"NA"
DE301N1,hakai-jsp-U4671,length,97,millimeters,"NA"
DE301N1,hakai-jsp-U4672,length,95,millimeters,"NA"
DE292N1,hakai-jsp-U4626,length,89,millimeters,"NA"
DE292N1,hakai-jsp-U4627,length,96,millimeters,"NA"
DE292N1,hakai-jsp-U4628,length,96,millimeters,"NA"
DE294N1,hakai-jsp-U4629,length,94,millimeters,"NA"
DE294N1,hakai-jsp-U4630,length,92,millimeters,"NA"
DE294N1,hakai-jsp-U4631,length,95,millimeters,"NA"
DE276N1,hakai-jsp-U4632,length,90,millimeters,"NA"
DE276N1,hakai-jsp-U4681,length,94,millimeters,"NA"
DE276N1,hakai-jsp-U4682,length,90,millimeters,"NA"
DE276N1,hakai-jsp-U4683,length,85,millimeters,"NA"
DE276N1,hakai-jsp-U4684,length,81,millimeters,"NA"
DE276N1,hakai-jsp-U4685,length,88,millimeters,"NA"
DE276N1,hakai-jsp-U4686,length,80,millimeters,"NA"
DE301N1,hakai-jsp-U4687,length,97,millimeters,"NA"
DE292N1,hakai-jsp-U4562,length,96,millimeters,"NA"
DE292N1,hakai-jsp-U4563,length,84,millimeters,"NA"
DE294N1,hakai-jsp-U4564,length,89,millimeters,"NA"
DE294N1,hakai-jsp-U4565,length,94,millimeters,"NA"
DE276N1,hakai-jsp-U4566,length,94,millimeters,"NA"
DE276N1,hakai-jsp-U4567,length,90,millimeters,"NA"
DE276N1,hakai-jsp-U4568,length,88,millimeters,"NA"
DE276N1,hakai-jsp-U4569,length,89,millimeters,"NA"
DE276N1,hakai-jsp-U4570,length,83,millimeters,"NA"
DE292N1,hakai-jsp-U4635,length,94,millimeters,"NA"
DE292N1,hakai-jsp-U4636,length,98,millimeters,"NA"
DE294N1,hakai-jsp-U4637,length,84,millimeters,"NA"
DE294N1,hakai-jsp-U4638,length,99,millimeters,"NA"
DE301N1,hakai-jsp-U4688,length,94,millimeters,"NA"
DE301N1,hakai-jsp-U4689,length,112,millimeters,"NA"
DE301N1,hakai-jsp-U4690,length,91,millimeters,"NA"
DE327N1,hakai-jsp-U4691,length,117,millimeters,"NA"
DE301N1,hakai-jsp-U4571,length,104,millimeters,"NA"
DE301N1,hakai-jsp-U4572,length,92,millimeters,"NA"
DE301N1,hakai-jsp-U4573,length,93,millimeters,"NA"
DE301N1,hakai-jsp-U4574,length,95,millimeters,"NA"
DE327N1,hakai-jsp-U4575,length,103,millimeters,"NA"
DE327N1,hakai-jsp-U4576,length,100,millimeters,"NA"
DE327N1,hakai-jsp-U4577,length,99,millimeters,"NA"
DE327N1,hakai-jsp-U4578,length,92,millimeters,"NA"
DE327N1,hakai-jsp-U4639,length,104,millimeters,"NA"
DE327N1,hakai-jsp-U4640,length,95,millimeters,"NA"
DE327N1,hakai-jsp-U4579,length,88,millimeters,"NA"
DE327N1,hakai-jsp-U4580,length,99,millimeters,"NA"
DE327N1,hakai-jsp-U4581,length,98,millimeters,"NA"
JE237N1,hakai-jsp-U4582,length,111,millimeters,"NA"
JE237N1,hakai-jsp-U4583,length,135,millimeters,"NA"
JE237N1,hakai-jsp-U4584,length,83,millimeters,"NA"
JE237N1,hakai-jsp-U4649,length,111,millimeters,"NA"
JE237N1,hakai-jsp-U4650,length,97,millimeters,"NA"
JE237N1,hakai-jsp-U4651,length,100,millimeters,"NA"
DE322N1,hakai-jsp-U1791,length,104,millimeters,"NA"
DE322N1,hakai-jsp-U1792,length,108,millimeters,"NA"
DE322N1,hakai-jsp-U1793,length,108,millimeters,"NA"
DE322N1,hakai-jsp-U1794,length,109,millimeters,"NA"
DE322N1,hakai-jsp-U1795,length,112,millimeters,"NA"
DE322N1,hakai-jsp-U1796,length,103,millimeters,"NA"
DE322N1,hakai-jsp-U1797,length,115,millimeters,"NA"
DE322N1,hakai-jsp-U1798,length,104,millimeters,"NA"
DE322N1,hakai-jsp-U1799,length,97,millimeters,"NA"
DE322N1,hakai-jsp-U1800,length,105,millimeters,"NA"
JE255N2,hakai-jsp-U1751,length,95,millimeters,"NA"
JE255N2,hakai-jsp-U1752,length,98,millimeters,"NA"
JE255N2,hakai-jsp-U1753,length,94,millimeters,"NA"
JE255N2,hakai-jsp-U1754,length,109,millimeters,"NA"
JE255N2,hakai-jsp-U1755,length,99,millimeters,"NA"
JE255N2,hakai-jsp-U1756,length,98,millimeters,"NA"
JE255N2,hakai-jsp-U1757,length,98,millimeters,"NA"
JE255N2,hakai-jsp-U1758,length,93,millimeters,"NA"
JE255N2,hakai-jsp-U1759,length,100,millimeters,"NA"
JE255N2,hakai-jsp-U1760,length,108,millimeters,"NA"
JE274N2,hakai-jsp-U1721,length,99,millimeters,"NA"
JE274N2,hakai-jsp-U1722,length,101,millimeters,"NA"
JE274N2,hakai-jsp-U1723,length,94,millimeters,"NA"
JE274N2,hakai-jsp-U1724,length,93,millimeters,"NA"
JE274N2,hakai-jsp-U1725,length,104,millimeters,"NA"
JE274N2,hakai-jsp-U1727,length,110,millimeters,"NA"
JE274N2,hakai-jsp-U1728,length,117,millimeters,"NA"
JE274N2,hakai-jsp-U1730,length,111,millimeters,"NA"
DE327N1,hakai-jsp-U1871,length,107,millimeters,"NA"
DE327N1,hakai-jsp-U1872,length,107,millimeters,"NA"
DE327N1,hakai-jsp-U1873,length,100,millimeters,"NA"
DE327N1,hakai-jsp-U1874,length,97,millimeters,"NA"
DE327N1,hakai-jsp-U1881,length,122,millimeters,"NA"
DE327N1,hakai-jsp-U1882,length,94,millimeters,"NA"
DE327N1,hakai-jsp-U1884,length,102,millimeters,"NA"
DE327N1,hakai-jsp-U1885,length,105,millimeters,"NA"
JE274N2,hakai-jsp-U1726,length,103,millimeters,"NA"
JE274N2,hakai-jsp-U1729,length,115,millimeters,"NA"
JE266N1,hakai-jsp-U2191,length,126,millimeters,"NA"
JE266N1,hakai-jsp-U2192,length,98,millimeters,"NA"
JE266N1,hakai-jsp-U2193,length,98,millimeters,"NA"
JE266N1,hakai-jsp-U2198,length,108,millimeters,"NA"
JE266N1,hakai-jsp-U2199,length,100,millimeters,"NA"
JE266N1,hakai-jsp-U2200,length,104,millimeters,"NA"
JE266N1,hakai-jsp-U2194,length,136,millimeters,"NA"
JE266N1,hakai-jsp-U2195,length,114,millimeters,"NA"
JE266N1,hakai-jsp-U2196,length,101,millimeters,"NA"
JE266N1,hakai-jsp-U2197,length,112,millimeters,"NA"
DE327N1,hakai-jsp-U1875,length,104,millimeters,"NA"
DE327N1,hakai-jsp-U1883,length,98,millimeters,"NA"
DE112N1,hakai-jsp-U4800,length,95,millimeters,"NA"
DE112N1,hakai-jsp-U4801,length,102,millimeters,"NA"
DE112N1,hakai-jsp-U4802,length,106,millimeters,"NA"
DE112N1,hakai-jsp-U4776,length,106,millimeters,"NA"
DE112N1,hakai-jsp-U4777,length,102,millimeters,"NA"
DE112N1,hakai-jsp-U4778,length,96,millimeters,"NA"
DE112N1,hakai-jsp-U4779,length,97,millimeters,"NA"
DE112N1,hakai-jsp-U4780,length,128,millimeters,"NA"
DE112N1,hakai-jsp-U4781,length,103,millimeters,"NA"
JE199N2,hakai-jsp-U4782,length,117,millimeters,"NA"
JE199N2,hakai-jsp-U4783,length,129,millimeters,"NA"
DE112N1,hakai-jsp-U4728,length,97,millimeters,"NA"
JE199N2,hakai-jsp-U4729,length,130,millimeters,"NA"
JE199N2,hakai-jsp-U4730,length,122,millimeters,"NA"
DE183N2,hakai-jsp-U4824,length,116,millimeters,"NA"
DE240N1,hakai-jsp-U4825,length,93,millimeters,"NA"
DE240N1,hakai-jsp-U4826,length,72,millimeters,"NA"
DE240N1,hakai-jsp-U4827,length,73,millimeters,"NA"
JE199N2,hakai-jsp-U4784,length,124,millimeters,"NA"
JE199N2,hakai-jsp-U4785,length,125,millimeters,"NA"
JE199N2,hakai-jsp-U4786,length,122,millimeters,"NA"
JE199N2,hakai-jsp-U4787,length,119,millimeters,"NA"
DE183N2,hakai-jsp-U4788,length,112,millimeters,"NA"
DE183N2,hakai-jsp-U4789,length,111,millimeters,"NA"
DE183N2,hakai-jsp-U4790,length,125,millimeters,"NA"
DE183N2,hakai-jsp-U4791,length,124,millimeters,"NA"
DE183N2,hakai-jsp-U4792,length,123,millimeters,"NA"
DE240N1,hakai-jsp-U4793,length,77,millimeters,"NA"
JE199N2,hakai-jsp-U4731,length,120,millimeters,"NA"
JE199N2,hakai-jsp-U4732,length,127,millimeters,"NA"
JE199N2,hakai-jsp-U4733,length,121,millimeters,"NA"
DE183N2,hakai-jsp-U4734,length,115,millimeters,"NA"
DE183N2,hakai-jsp-U4735,length,107,millimeters,"NA"
DE183N2,hakai-jsp-U4736,length,123,millimeters,"NA"
DE240N1,hakai-jsp-U4737,length,84,millimeters,"NA"
DE240N1,hakai-jsp-U4738,length,85,millimeters,"NA"
DE240N1,hakai-jsp-U4739,length,93,millimeters,"NA"
DE240N1,hakai-jsp-U4740,length,80,millimeters,"NA"
JE199N2,hakai-jsp-U4803,length,127,millimeters,"NA"
JE199N2,hakai-jsp-U4804,length,125,millimeters,"NA"
DE183N2,hakai-jsp-U4805,length,124,millimeters,"NA"
DE183N2,hakai-jsp-U4806,length,127,millimeters,"NA"
DE183N2,hakai-jsp-U4807,length,118,millimeters,"NA"
DE183N2,hakai-jsp-U4808,length,113,millimeters,"NA"
DE183N2,hakai-jsp-U4809,length,105,millimeters,"NA"
DE240N1,hakai-jsp-U4810,length,100,millimeters,"NA"
DE240N1,hakai-jsp-U4811,length,84,millimeters,"NA"
JE199N2,hakai-jsp-U4752,length,119,millimeters,"NA"
JE199N2,hakai-jsp-U4753,length,130,millimeters,"NA"
DE183N2,hakai-jsp-U4754,length,115,millimeters,"NA"
DE183N2,hakai-jsp-U4755,length,119,millimeters,"NA"
DE240N1,hakai-jsp-U4812,length,69,millimeters,"NA"
DE240N1,hakai-jsp-U4813,length,80,millimeters,"NA"
DE240N1,hakai-jsp-U4814,length,75,millimeters,"NA"
DE240N1,hakai-jsp-U4815,length,84,millimeters,"NA"
DE240N1,hakai-jsp-U4816,length,101,millimeters,"NA"
DE240N1,hakai-jsp-U4817,length,89,millimeters,"NA"
DE240N1,hakai-jsp-U4818,length,80,millimeters,"NA"
DE240N1,hakai-jsp-U4819,length,81,millimeters,"NA"
DE240N1,hakai-jsp-U4741,length,86,millimeters,"NA"
DE112N1,hakai-jsp-U4742,length,108,millimeters,"NA"
DE112N1,hakai-jsp-U4743,length,109,millimeters,"NA"
DE112N1,hakai-jsp-U4744,length,104,millimeters,"NA"
DE112N1,hakai-jsp-U4745,length,105,millimeters,"NA"
JE161N1,hakai-jsp-U4746,length,105,millimeters,"NA"
JE161N1,hakai-jsp-U4747,length,122,millimeters,"NA"
JE161N1,hakai-jsp-U4748,length,104,millimeters,"NA"
JE161N1,hakai-jsp-U4749,length,113,millimeters,"NA"
DE112N1,hakai-jsp-U4820,length,104,millimeters,"NA"
DE112N1,hakai-jsp-U4821,length,106,millimeters,"NA"
DE112N1,hakai-jsp-U4822,length,109,millimeters,"NA"
DE112N1,hakai-jsp-U4823,length,98,millimeters,"NA"
DE112N1,hakai-jsp-U4848,length,98,millimeters,"NA"
DE112N1,hakai-jsp-U4849,length,101,millimeters,"NA"
JE161N1,hakai-jsp-U4850,length,113,millimeters,"NA"
JE161N1,hakai-jsp-U4851,length,118,millimeters,"NA"
JE161N1,hakai-jsp-U4852,length,109,millimeters,"NA"
JE161N1,hakai-jsp-U4853,length,112,millimeters,"NA"
JE161N1,hakai-jsp-U4854,length,118,millimeters,"NA"
JE161N1,hakai-jsp-U4855,length,115,millimeters,"NA"
DE231N2,hakai-jsp-U4856,length,116,millimeters,"NA"
JE177N2,hakai-jsp-U4857,length,117,millimeters,"NA"
JE177N2,hakai-jsp-U4858,length,114,millimeters,"NA"
JE177N2,hakai-jsp-U4859,length,121,millimeters,"NA"
JE177N2,hakai-jsp-U4860,length,114,millimeters,"NA"
JE177N2,hakai-jsp-U4861,length,113,millimeters,"NA"
DE111N1,hakai-jsp-U4828,length,104,millimeters,"NA"
DE111N1,hakai-jsp-U4829,length,107,millimeters,"NA"
DE111N1,hakai-jsp-U4830,length,112,millimeters,"NA"
DE111N1,hakai-jsp-U4831,length,99,millimeters,"NA"
DE111N1,hakai-jsp-U4704,length,97,millimeters,"NA"
DE111N1,hakai-jsp-U4705,length,95,millimeters,"NA"
DE111N1,hakai-jsp-U4706,length,94,millimeters,"NA"
DE163N1,hakai-jsp-U4707,length,117,millimeters,"NA"
DE163N1,hakai-jsp-U4708,length,106,millimeters,"NA"
DE163N1,hakai-jsp-U4709,length,109,millimeters,"NA"
DE111N1,hakai-jsp-U4750,length,127,millimeters,"NA"
DE111N1,hakai-jsp-U4751,length,108,millimeters,"NA"
DE111N1,hakai-jsp-U4862,length,108,millimeters,"NA"
JE133N1,hakai-jsp-U4863,length,124,millimeters,"NA"
