eventID,eventDate,footprintWKT,minimumDepthInMeters,maximumDepthInMeters,eventType,countryCode,samplingProtocol
ioos_atn_38553,2011-06-18T03:00:00Z/2012-03-11T01:09:51Z,"MULTIPOINT (-163 66.64, -162.994 66.62, -163.014 66.617, -163.135 66.6, -163.123 66.601, -163.096 66.605, -163.083 66.625, -163.08 66.64, -163.001 66.662, -162.988 66.644, -163.001 66.644, -162.988 66.646, -162.978 66.665, -163.029 66.652, -163.01 66.629, -162.881 66.58, -162.937 66.537, -162.825 66.559, -162.824 66.548, -162.981 66.631, -162.983 66.639, -162.998 66.632, -162.947 66.583, -162.848 66.561, -162.942 66.603, -162.94 66.61, -163 66.597, -162.873 66.593, -162.829 66.527, -162.779 66.528, -162.656 66.505, -162.697 66.431, -162.769 66.457, -162.784 66.475, -162.779 66.501, -162.824 66.508, -162.924 66.56, -162.906 66.593, -162.942 66.603, -162.96 66.615, -162.957 66.614, -162.97 66.611, -162.933 66.609, -162.991 66.614, -163.019 66.625, -163.039 66.616, -163.005 66.626, -163.006 66.611, -162.988 66.621, -162.996 66.618, -162.991 66.634, -163.013 66.611, -162.962 66.612, -162.97 66.606, -162.981 66.628, -162.954 66.615, -162.949 66.611, -162.892 66.628, -162.903 66.625, -163.081 66.504, -163.059 66.527, -163.036 66.508, -163.019 66.518, -163.038 66.525, -163.048 66.532, -162.988 66.627, -163.002 66.634, -163.072 66.636, -163.082 66.631, -163.072 66.63, -163.059 66.617, -163.172 66.7, -163.152 66.74, -163.6 66.842, -163.624 66.86, -163.661 66.861, -163.65 66.937, -163.93 66.988, -164.349 67.031, -164.584 67.042, -165.046 67.083, -165.827 67.429, -165.951 67.524, -166.001 67.563, -166.067 67.594, -166.111 67.624, -166.456 67.724, -166.485 67.726, -166.589 67.754, -166.746 67.83, -167.802 68.531, -167.901 68.614, -167.235 68.814, -167.21 68.799, -166.734 68.875, -166.703 68.88, -166.442 69.014, -165.98 69.275, -165.986 69.283, -165.892 69.309, -165.82 69.322, -165.812 69.32, -165.751 69.341, -165.787 69.346, -165.385 69.399, -165.368 69.416, -165.219 69.43, -165.189 69.436, -164.969 69.543, -164.92 69.629, -164.257 69.682, -163.637 69.818, -163.632 69.824, -163.637 69.835, -163.663 69.83, -163.604 69.85, -163.621 69.834, -163.666 69.825, -163.661 69.836, -163.643 69.857, -163.635 69.849, -163.63 69.858, -163.589 69.867, -163.604 69.87, -163.589 69.875, -163.606 69.857, -163.596 69.863, -163.605 69.858, -163.571 69.869, -163.599 69.874, -163.526 69.768, -163.568 69.779, -163.647 69.816, -163.673 69.827, -163.654 69.831, -163.61 69.85, -163.61 69.867, -163.098 70.028, -163.085 70.03, -162.602 70.184, -161.647 70.381, -161.378 70.453, -161.425 70.456, -161.502 70.42, -161.553 70.445, -161.522 70.415, -161.58 70.4, -161.573 70.403, -161.595 70.409, -161.614 70.396, -161.632 70.398, -161.67 70.386, -161.767 70.405, -161.77 70.407, -162.431 70.349, -162.562 70.311, -162.621 70.287, -162.645 70.275, -162.748 70.234, -162.93 70.114, -162.963 70.084, -163.008 70.07, -162.965 70.08, -162.938 70.082, -162.982 70.082, -162.968 70.086, -163.647 69.829, -163.702 69.814, -163.661 69.822, -163.712 69.842, -163.711 69.757, -163.72 69.756, -163.631 69.734, -163.638 69.748, -163.615 69.755, -163.609 69.755, -163.605 69.761, -163.638 69.711, -163.611 69.706, -163.635 69.706, -163.644 69.693, -163.754 69.68, -163.905 69.691, -163.947 69.667, -163.917 69.628, -163.877 69.6, -163.875 69.6, -163.968 69.605, -163.757 69.613, -163.881 69.688, -163.9 69.7, -163.899 69.696, -163.935 69.728, -163.942 69.748, -163.677 69.72, -163.677 69.717, -163.628 69.749, -163.585 69.78, -163.644 69.774, -163.644 69.767, -163.66 69.756, -163.556 69.766, -163.596 69.775, -163.629 69.785, -163.651 69.8, -163.654 69.798, -163.651 69.802, -163.655 69.83, -163.668 69.801, -163.599 69.744, -163.643 69.735, -163.638 69.736, -163.52 69.729, -163.641 69.696, -163.644 69.702, -163.622 69.679, -163.628 69.669, -163.626 69.669, -163.615 69.668, -163.649 69.666, -163.635 69.669, -163.672 69.655, -163.688 69.656, -163.625 69.667, -163.638 69.665, -163.67 69.668, -163.642 69.669, -163.642 69.664, -163.64 69.67, -163.739 69.672, -163.646 69.678, -163.631 69.68, -163.628 69.656, -163.67 69.675, -163.653 69.675, -163.667 69.663, -163.686 69.67, -163.647 69.675, -163.672 69.685, -163.678 69.685, -163.663 69.685, -163.637 69.688, -163.647 69.694, -163.59 69.699, -163.633 69.697, -163.637 69.676, -163.666 69.69, -163.66 69.687, -163.666 69.668, -163.61 69.658, -163.603 69.659, -163.568 69.653, -163.565 69.65, -163.567 69.644, -163.652 69.741, -163.653 69.731, -163.651 69.732, -163.653 69.737, -163.635 69.743, -163.625 69.747, -163.619 69.741, -163.635 69.732, -163.7 69.724, -163.643 69.732, -163.641 69.732, -163.65 69.725, -163.639 69.706, -163.645 69.704, -163.656 69.7, -163.64 69.698, -163.663 69.698, -163.677 69.678, -163.668 69.708, -163.665 69.707, -163.665 69.72, -163.714 69.721, -163.711 69.725, -163.622 69.711, -163.642 69.699, -163.821 69.642, -163.686 69.686, -163.689 69.684, -163.684 69.684, -163.643 69.69, -163.672 69.689, -163.629 69.689, -163.65 69.689, -163.66 69.681, -163.691 69.686, -163.653 69.69, -163.676 69.689, -163.633 69.697, -163.672 69.68, -163.717 69.671, -163.696 69.668, -163.661 69.674, -163.652 69.693, -163.658 69.681, -163.689 69.686, -163.654 69.694, -163.638 69.691, -163.644 69.634, -163.694 69.659, -163.706 69.644, -163.754 69.677, -163.689 69.696, -163.68 69.701, -163.669 69.711, -163.655 69.712, -163.656 69.688, -163.663 69.689, -163.693 69.692, -163.665 69.689, -163.669 69.678, -163.66 69.674, -163.675 69.686, -163.643 69.676, -163.653 69.665, -163.66 69.662, -163.832 69.671, -163.833 69.714, -163.824 69.712, -163.819 69.711, -163.811 69.713, -163.817 69.71, -163.665 69.641, -163.7 69.64, -163.712 69.638, -163.663 69.675, -163.678 69.681, -163.692 69.68, -163.677 69.736, -163.685 69.746, -163.7 69.751, -163.624 69.758, -163.681 69.689, -163.715 69.692, -163.698 69.676, -163.696 69.678, -163.701 69.685, -163.695 69.677, -163.694 69.688, -163.712 69.685, -163.687 69.689, -163.709 69.684, -163.642 69.666, -163.65 69.669, -163.691 69.682, -163.672 69.682, -163.668 69.693, -163.708 69.688, -163.726 69.682, -163.694 69.684, -163.669 69.687, -163.662 69.696, -163.662 69.686, -163.673 69.685, -163.683 69.682, -163.68 69.683, -163.687 69.682, -163.705 69.668, -163.699 69.68, -163.69 69.68, -163.657 69.691, -163.63 69.687, -163.632 69.693, -163.638 69.691, -163.682 69.704, -163.688 69.698, -163.666 69.688, -163.687 69.68, -163.696 69.683, -163.693 69.678, -163.704 69.686, -163.704 69.676, -163.664 69.682, -163.691 69.684, -163.673 69.666, -163.699 69.683, -163.702 69.687, -163.691 69.677, -163.694 69.697, -163.72 69.682, -163.755 69.674, -163.757 69.683, -163.75 69.816, -163.715 69.678, -163.862 69.693, -163.856 69.698, -163.857 69.692, -163.865 69.691, -164.088 69.688, -164.081 69.69, -164.09 69.686, -164.094 69.691, -164.073 69.694, -164.087 69.632, -164.105 69.635, -164.094 69.633, -164.14 69.637, -164.132 69.63, -164.153 69.61, -164.134 69.607, -164.151 69.603, -164.163 69.596, -164.2 69.597, -164.211 69.594, -164.168 69.602, -164.16 69.608, -164.178 69.605, -163.734 69.749, -163.736 69.752, -163.138 70.054, -163.173 70.041, -163.18 70.038, -162.403 70.169, -161.314 70.423, -161.298 70.43, -161.263 70.438, -161.012 70.454, -160.972 70.456, -158.767 70.965, -157.374 71.244, -157.235 71.228, -156.734 71.43, -156.446 71.46, -156.283 71.478, -154.494 71.198, -154.595 71.122, -154.668 71.055, -154.613 71.05, -154.597 71.066, -154.575 71.094, -156.058 71.356, -156.197 71.355, -156.556 71.414, -156.625 71.406, -156.842 71.383, -157.014 71.358, -157.451 71.25, -157.974 71.162, -158.309 71.154, -158.298 71.154, -158.324 71.148, -158.292 71.15, -158.234 71.156, -158.281 71.165, -158.25 71.165, -158.327 71.155, -158.324 71.151, -158.329 71.157, -158.325 71.17, -158.568 71.1, -158.342 71.152, -162.084 70.489, -162.198 70.501, -162.447 70.493, -162.583 70.501, -162.61 70.503, -163.578 70.299, -163.614 70.302, -163.624 70.287, -163.644 70.284, -163.66 70.278, -163.72 70.265, -164.038 70.241, -164.12 70.205, -164.113 70.205, -164.113 70.193, -164.093 70.19, -164.112 70.189, -164.142 70.178, -164.149 70.175, -164.156 70.171, -164.174 70.168, -164.25 70.133, -164.239 70.122, -164.237 70.127, -164.248 70.125, -164.223 70.125, -164.254 70.093, -164.312 70.098, -164.315 70.081, -164.344 70.065, -164.341 70.071, -164.452 70.068, -164.392 70.068, -164.273 70.099, -164.249 70.108, -164.245 70.103, -164.226 70.109, -164.234 70.116, -164.269 70.1, -164.296 70.085, -164.292 70.09, -164.246 70.093, -164.29 70.102, -164.272 70.078, -164.225 70.214, -164.141 70.243, -164.047 70.246, -164.01 70.257, -164.241 70.152, -164.271 70.106, -164.335 70.058, -164.316 70.049, -164.411 70.022, -164.403 70.025, -164.417 70.025, -164.673 69.916, -164.822 69.875, -164.838 69.874, -164.859 69.871, -164.879 69.864, -164.503 70.011, -164.472 70.005, -164.462 70.015, -164.46 70.025, -164.47 70.035, -164.506 70.04, -164.547 70.042, -163.699 69.87, -162.371 70.231, -162.31 70.228, -162.167 70.245, -162.141 70.484, -162.1 70.461, -162.459 70.499, -162.627 70.503, -162.639 70.512, -162.755 70.513, -162.811 70.516, -163.676 70.451, -163.844 70.433, -164.024 70.374, -164.042 70.354, -164.066 70.345, -164.034 70.322, -164.118 70.285, -164.145 70.289, -164.256 70.22, -164.33 70.067, -164.356 70.066, -164.367 70.052, -164.399 70.031, -164.41 70.02, -164.437 70.074, -164.378 70.051, -164.377 70.041, -164.351 70.048, -164.746 69.979, -164.814 69.968, -164.881 69.942, -164.982 69.93, -165.292 69.869, -165.476 69.895, -165.509 69.903, -165.546 69.912, -165.683 69.995, -165.735 70.005, -165.849 70.009, -165.922 70.012, -165.914 70.025, -165.887 70.028, -165.863 70.035, -166.043 69.941, -165.936 69.867, -165.926 69.847, -165.808 69.651, -165.873 69.622, -165.888 69.601, -165.878 69.487, -165.798 69.351, -165.818 69.328, -165.773 69.279, -165.773 69.272, -165.597 68.941, -165.539 68.898, -165.455 68.866, -165.315 68.863, -165.252 68.871, -165.134 68.884, -165.248 68.885, -165.231 68.893, -167.053 68.395, -167.165 68.392, -167.24 68.385, -167.28 68.377, -167.368 68.342, -167.409 68.318, -167.398 68.309, -167.434 68.318, -167.446 68.339, -167.464 68.37, -167.661 68.15, -167.701 68.076, -167.716 68.064, -167.876 67.946, -167.853 67.909, -167.755 67.855, -167.331 67.717, -167.298 67.728, -167.307 67.724, -167.295 67.732, -167.266 67.745, -166.433 67.601, -166.32 67.551, -165.916 67.3, -165.901 67.154, -165.865 67.12, -165.825 67.106, -165.857 67.096, -165.918 67.072, -165.878 67.082, -166.069 67.135, -166.061 67.149, -166.179 67.179, -166.165 67.183, -166.187 67.195, -166.406 67.244, -166.518 67.252, -166.601 67.239, -166.684 67.243, -167.062 67.167, -167.053 67.161, -167.43 67.255, -167.424 67.281, -167.414 67.316, -167.342 67.423, -167.288 67.456, -166.994 67.689, -167.015 67.702, -167.074 67.855, -167.03 67.877, -167.031 67.911, -167.119 67.893, -167.119 67.903, -167.259 67.942, -167.312 67.958, -167.409 67.955, -167.426 67.958, -167.466 67.979, -167.502 67.951, -167.637 67.974, -167.96 68.211, -167.786 68.267, -167.787 68.278, -167.266 68.562, -167.233 68.553, -167.248 68.554, -167.223 68.544, -167.216 68.552, -167.183 68.545, -167.169 68.564, -167.183 68.558, -167.189 68.557, -167.205 68.553, -167.165 68.556, -167.168 68.547, -167.157 68.55, -167.17 68.552, -167.164 68.552, -167.182 68.555, -167.17 68.561, -167.168 68.564, -167.163 68.567, -167.167 68.557, -167.167 68.558, -167.183 68.543, -167.168 68.537, -167.177 68.531, -167.164 68.531, -167.166 68.563, -167.192 68.548, -167.15 68.544, -167.124 68.541, -167.121 68.535, -167.092 68.519, -167.085 68.523, -167.113 68.512, -167.173 68.555, -167.128 68.559, -167.085 68.557, -167.053 68.55, -167.032 68.533, -167.043 68.534, -167.005 68.506, -166.997 68.515, -166.918 68.518, -166.944 68.505, -166.966 68.502, -166.984 68.495, -166.981 68.492, -166.961 68.502, -166.98 68.505, -167.02 68.5, -167.012 68.506, -167.02 68.507, -166.995 68.512, -167.033 68.489, -167.005 68.508, -167.008 68.532, -167.044 68.527, -167.081 68.522, -167.079 68.525, -167.1 68.545, -167.104 68.543, -167.038 68.531, -167.062 68.528, -167.067 68.529, -167.007 68.527, -166.992 68.54, -167.09 68.542, -167.09 68.54, -167.11 68.538, -167.121 68.537, -167.1 68.54, -167.17 68.522, -167.129 68.536, -167.09 68.534, -166.956 68.637, -167.23 68.545, -167.132 68.538, -167.12 68.545, -167.117 68.542, -167.014 68.524, -167.011 68.516, -167.021 68.511, -167.051 68.53, -166.975 68.526, -166.825 68.527, -166.84 68.532, -166.756 68.562, -166.796 68.584, -166.818 68.594, -167.153 68.513, -167.117 68.512, -167.127 68.517, -167.134 68.507, -167.133 68.508, -167.134 68.509, -167.098 68.494, -167.087 68.497, -167.068 68.496, -167.035 68.513, -167.033 68.51, -167.034 68.502, -167.048 68.506, -167.038 68.493, -167.019 68.495, -167.044 68.482, -166.97 68.492, -167.061 68.496, -167.123 68.446, -167.107 68.465, -167.125 68.485, -167.114 68.486, -167.044 68.499, -166.996 68.505, -167.049 68.546, -167.094 68.493, -167.147 68.48, -167.149 68.482, -167.194 68.473, -167.002 68.424, -166.996 68.423, -167.001 68.425, -166.999 68.432, -166.978 68.432, -166.982 68.424, -167.013 68.299, -167.002 68.286, -166.997 68.278, -166.978 68.264, -166.962 68.245, -166.956 68.236, -166.716 68.224, -166.719 68.228, -166.718 68.233, -166.729 68.243, -166.729 68.248, -166.738 68.258, -166.799 68.306, -166.962 68.384, -166.985 68.391, -167.145 68.496, -167.103 68.53, -167.099 68.534, -167.109 68.539, -167.116 68.535, -167.122 68.536, -167.133 68.539, -167.135 68.539, -167.137 68.479, -167.152 68.474, -167.174 68.468, -167.182 68.457, -167.199 68.449, -167.208 68.441, -167.228 68.429, -167.554 68.16, -167.544 68.139, -167.508 68.069, -167.502 68.074, -167.492 68.052, -167.473 68.041, -167.48 68.032, -167.199 67.684, -167.284 67.427, -167.285 67.366, -167.287 67.339, -167.791 67.016, -168.194 66.906, -168.234 66.896, -168.639 66.766, -168.85 66.653, -168.853 66.6, -168.81 66.566, -168.538 66.385, -168.447 66.374, -168.433 66.366, -168.025 66.018, -168.514 65.697, -168.587 65.456, -168.672 65.406, -168.681 65.381, -168.662 65.358, -168.655 65.295, -168.632 65.263, -168.572 65.179, -168.665 65.063, -168.737 65.025, -168.73 65.006, -168.753 64.98, -168.755 64.965, -168.747 64.918, -168.758 64.739, -168.742 64.732, -168.732 64.695, -168.624 64.626, -168.394 64.443, -168.43 64.302, -168.447 64.227, -168.459 64.196, -168.481 64.17, -168.476 64.073, -168.463 64.044, -168.495 64.035, -168.469 64.005, -168.568 63.893, -168.708 63.714, -168.682 63.643, -168.513 63.552, -168.487 63.519, -168.373 63.38, -168.261 63.179, -168.433 63.044, -168.509 62.941, -168.526 62.919, -168.758 62.886, -168.823 62.855, -169.054 62.793, -169.059 62.792, -170.217 62.72, -170.227 62.722, -170.219 62.718, -170.236 62.704, -170.254 62.685, -170.344 62.684, -170.008 62.475, -169.978 62.449, -169.975 62.452, -169.869 62.461, -169.892 62.462, -169.864 62.471, -169.844 62.477, -169.86 62.519, -169.859 62.513, -169.832 62.499, -169.821 62.479, -170.279 62.354, -170.292 62.351, -170.344 62.349, -170.365 62.372, -170.518 62.565, -170.512 62.578, -170.508 62.605, -170.493 62.628, -170.441 62.668, -170.406 62.737, -170.392 62.75, -170.382 62.792, -170.236 62.87, -170.221 62.872, -170.227 62.869, -170.187 62.835, -170.183 62.869, -170.098 62.882, -169.746 62.835, -169.534 62.804, -169.45 62.799, -169.417 62.815, -169.227 62.838, -169.122 62.868, -168.79 62.882, -168.76 62.878, -168.747 62.879, -168.702 62.894, -168.675 62.902, -168.626 62.926, -168.481 62.881, -168.522 62.847, -168.406 62.782, -168.399 62.788, -168.416 62.788, -168.267 62.791, -168.26 62.77, -168.234 62.773, -168.199 62.758, -168.224 62.753, -168.178 62.798, -168.2 62.795, -168.168 62.806, -168.169 62.804, -168.573 62.669, -168.605 62.654, -168.846 62.506, -168.853 62.471, -168.87 62.468, -169.198 62.326, -169.578 62.316, -169.708 62.311, -169.742 62.314, -169.767 62.307, -169.914 62.254, -170.194 62.205, -170.292 62.245, -170.34 62.309, -170.37 62.332, -170.403 62.351, -170.479 62.398, -170.483 62.395, -170.496 62.398, -170.669 62.437, -170.797 62.519, -170.747 62.522, -170.75 62.522, -170.79 62.438, -170.784 62.436, -170.799 62.428, -170.803 62.429, -170.816 62.435, -170.777 62.52, -170.777 62.525, -170.766 62.535, -170.732 62.537, -170.712 62.531, -170.702 62.529, -170.667 62.526, -170.632 62.482, -170.78 62.41, -170.773 62.405, -170.807 62.309, -170.905 62.274, -171.095 62.232, -171.159 62.198, -171.209 62.17, -171.287 62.11, -171.594 61.942, -171.625 61.912, -171.144 61.638, -171.054 61.515, -171.266 61.414, -171.259 61.386, -171.254 61.346, -171.634 61.145, -171.664 61.141, -171.847 60.937, -171.842 60.725, -171.711 60.671, -171.684 60.702, -171.778 60.719, -171.793 60.763, -171.672 61.111, -171.621 61.136, -171.65 61.139, -171.722 61.154, -171.929 61.156, -171.906 61.181, -171.99 61.118, -172.037 61.106, -172.172 61.099, -172.133 61.071, -172.135 61.078, -172.164 61.064, -172.135 61.068, -172.176 61.051, -172.225 61.067, -172.437 61.022, -172.58 60.938, -172.545 60.951, -172.543 60.949, -172.556 60.95, -172.435 61.007, -172.453 60.996, -172.407 60.931, -172.307 60.886, -172.101 60.756, -171.9 60.768, -171.917 60.78, -171.661 60.749, -171.519 60.749, -171.464 60.77, -171.522 60.776, -171.439 60.805, -171.494 60.775, -171.524 60.766, -171.48 60.762, -172.201 61.009, -172.133 61.001, -172 60.912, -172.031 60.878, -172.019 60.886, -172.022 60.887, -172.085 60.9, -172.018 60.86, -172.032 60.865, -172.039 60.852, -172.038 60.848, -171.873 60.953, -171.773 60.945, -171.968 61.006, -171.998 61.024, -172.056 61.064, -172.363 61.087, -172.368 61.054, -172.368 61.084, -172.485 61.232, -172.514 61.201, -172.529 61.191, -172.534 61.185, -172.57 61.186, -172.573 61.186, -172.576 61.19, -172.27 61.253, -172.26 61.255, -172.276 61.242, -172.283 61.248, -172.316 61.246, -172.34 61.25, -172.294 61.265, -172.304 61.261, -172.274 61.259, -172.387 61.221, -172.482 61.227, -172.728 60.996, -172.732 61.012, -172.874 60.975, -172.367 60.925, -172.313 60.933, -172.083 60.96, -171.862 60.913, -171.901 60.939, -171.841 60.966, -171.757 60.982, -171.768 60.973, -171.77 60.957, -171.828 60.857, -171.835 60.829, -171.994 60.771, -171.915 60.796, -171.742 60.78, -171.746 60.729, -171.779 60.717, -171.794 60.703, -172.019 60.705, -171.886 60.704, -171.965 60.666, -171.965 60.637, -171.912 60.624, -171.794 60.627, -171.994 60.495, -171.905 60.504, -171.865 60.509, -171.946 60.627, -171.963 60.649, -171.934 60.675, -171.926 60.682, -171.976 60.656, -172.041 60.683, -171.786 60.842, -171.593 60.894, -171.546 60.898, -171.633 60.883, -171.633 60.884, -171.636 60.887, -171.638 60.891, -171.815 60.941, -171.852 61.026, -171.86 61.033, -171.844 61.047, -172.037 61.083, -172.076 61.067, -172.074 61.064, -172.068 61.055, -172.059 61.056, -173.014 60.796, -173.023 60.777, -173.014 60.769, -173.049 60.771, -173.049 60.774, -172.609 60.827, -172.608 60.81, -172.612 60.776, -172.6 60.78, -172.635 60.791, -172.618 60.771, -172.524 60.76, -172.573 60.76, -172.731 60.759, -172.734 60.78, -172.687 60.796, -172.728 60.808, -172.75 60.819, -172.733 60.815, -172.753 60.818, -172.749 60.81, -172.77 60.818, -172.778 60.831, -172.719 60.821, -172.764 60.825, -172.754 60.85, -172.782 60.843, -172.783 60.846, -172.784 60.847, -172.778 60.846, -172.754 60.886, -172.756 60.885, -172.747 60.896, -172.79 60.883, -172.818 60.886, -172.835 60.893, -172.49 60.996, -172.453 61.008, -172.282 60.973, -172.243 60.974, -172.264 60.949, -172.273 60.953, -172.287 60.963, -172.27 60.985, -172.266 60.988, -172.095 61.036, -172.03 61.036, -172.033 61.029, -172.049 61.027, -172.064 61.03, -172.105 61.039, -172.108 61.042, -172.087 61.082, -172.172 61.018, -172.371 60.951, -172.353 60.952, -172.431 60.912, -172.538 60.907, -172.592 60.868, -172.237 60.998, -172.236 60.998, -172.364 61.029, -172.351 61.009, -172.332 60.992, -172.378 60.971, -172.406 60.981, -172.386 60.987, -172.331 60.97, -172.341 60.945, -172.368 60.966, -172.3 60.924, -172.338 60.967, -172.392 60.951, -172.362 60.968, -172.37 61.034, -172.332 61.029, -172.343 61.034, -172.177 60.968, -172.363 60.933, -172.246 60.915, -172.276 60.921, -172.278 60.929, -172.283 60.927, -172.279 60.957, -172.6 60.953, -172.79 60.933, -172.924 60.889, -173.103 60.806, -172.729 60.811, -172.521 60.89, -172.55 60.875, -172.558 60.879, -172.519 60.898, -172.603 60.889, -172.565 60.894, -172.577 61.012, -172.552 61.006, -172.366 60.936, -172.328 60.93, -172.331 60.92, -172.219 60.914, -172.22 60.88, -172.239 60.896, -171.893 61.033, -171.993 61.091, -171.987 61.074, -171.921 61.083, -171.99 61.091, -172.193 60.917, -172.092 60.819, -172.07 60.816, -172.102 60.817)",0.0,0.0,deployment,US,satellite telemetry
